company_name,phone,city,state,website,rating,review_count
"Ideal Roofing",(713) 896-1122,Houston,TX,www.idealroofingservices.com,4.3,86
"Wilco Contractors",(214) 453-3600,Mesquite,TX,wilcoroofing.com,4.9,85
"Evergreen Roofing & Solar",(903) 242-8443,Tyler,TX,evergreenroofingtx.com,4.9,85
"American Window Film - Commercial & Home Window Tinting Houston",(346) 643-0900,Houston,TX,americanwindowfilm.com/locations/houston-texas-window-film,5,85
"Spray Foam Tyler TX LLC",(903) 326-7085,,TX,sprayfoamtylertx.com,4.8,85
"Kainos Roofing & Exteriors",(713) 487-5255,Houston,TX,www.kainosroofing.com,4.8,85
"Better Built Fence & Outdoor Living",(469) 264-7742,Plano,TX,callbetterbuilt.com/?utm_source=Ad+Pages+-+GMB+-+Better+Built+Fence+%26+Outdoor+Living&utm_medium=Ad+Pages+-+GMB+-+Better+Built+Fence+%26+Outdoor+Living&utm_campaign=Ad+Pages+-+GMB+-+Better+Built+Fence+%26+Outdoor+Living,4.4,85
"Freedom HVAC",(512) 861-0078,Austin,TX,www.gofreedompower.com,5,84
"EPX Energy",(214) 551-2907,Crowley,TX,epxenergy.com,5,84
"Waymaker A/C and Heating",(210) 550-8308,,TX,waymakerac.com,5,84
"Texas Heat Tint LLC",(832) 629-6852,,TX,www.thtint.com,5,84
"Gate Crafters",(813) 792-9726,Odessa,TX,www.gatecrafters.com,3.1,84
"TX Roofing & Services",(786) 797-9134,Houston,TX,www.txroofingandservices.com,4.9,84
"360 Inspired Electrical",(830) 340-2642,,TX,360inspiredelectrical.com/?utm_source=google&utm_medium=local&utm_campaign=1&utm_content=primary,4.9,84
"Power House Roofing & Construction, LLC",(817) 720-6465,Haslet,TX,www.pwrhouseroofing.com,4.8,84
"A-1 Rent All - Tyler East",(903) 595-3518,Tyler,TX,a1rentalltexas.com,3.9,83
"Super Roofer LLC",(832) 707-9085,Houston,TX,www.mysuperroofer.com,5,83
"AR GLOBAL INC. ROOFING & CONSTRUCTION",(903) 808-8002,Dallas,TX,arglobalroofing.com,5,83
"HDR Systems Gate , Fence & Garage doors",(945) 444-6555,,TX,www.hdrsyst.com,5,82
"Solar Patios and Pergolas",(214) 336-7504,,TX,www.solarpatiosandpergolas.com,4.9,82
"Texas Construction Group",(817) 330-4409,Grapevine,TX,www.texasconstructiongrouptx.com,5,82
"Transcendent Roofing Of Austin",(512) 387-8448,Austin,TX,transcendentroofing.com,4.8,82
"Adams Family Roofing",(903) 484-4231,Flint,TX,adamsfamilyroofing.com,5,82
"Neri Roofing",(210) 264-8884,San Antonio,TX,neriroofing.com,4.8,82
"Budget Blinds of North Austin",(512) 310-3000,Austin,TX,www.budgetblinds.com/northaustin,4.9,82
"Next Gen Roofing & Construction",(512) 641-5369,Wimberley,TX,nextgenroofing.com/?utm_source=google&utm_medium=gbp,4.9,81
"Alexander and Sons Roofing",(817) 455-4745,Hurst,TX,www.alexanderandsonsroofing.com,5,81
"Payless Insulation",(713) 868-1021,Houston,TX,www.paylessinsulation.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbhouston,4.7,80
"Outdoor Lighting Perspectives of North Dallas",(972) 544-5636,,TX,www.outdoorlights.com/north-dallas,5,80
"RTS Roofing LLC",(512) 769-1050,Round Rock,TX,www.rtsroofs.com,5,80
"Rolling Suds of Fort Worth-Arlington",(817) 587-8459,Fort Worth,TX,rollingsudspowerwashing.com/fort-worth-metro,4.9,79
"Budget Blinds of Bethesda & Silver Spring",(301) 926-2334,Kensington,TX,budgetblinds.com/bethesda,4.9,79
"DKG Roofing Contractor LLC",(940) 497-2833,Corinth,TX,dkgroofing.com,4.9,79
"Klein Pressure Washing",+1 281-990-3043,Spring,TX,kleinpressurewashing.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-website-link,5,79
"Hausmann Millworks",(210) 884-6390,San Antonio,TX,hausmannmillworks.net,5,78
"SB Window Film Home & Office Window Tinting",(832) 998-9635,League City,TX,sbwindowfilms.com,5,78
"Navasota Valley Electric Co-Op",(979) 828-3232,Franklin,TX,www.navasotavalley.com,2.2,78
"Buds N' Suds Pressure Washing",(956) 212-6787,McAllen,TX,www.facebook.com/budsnsudsRGV,4.8,78
"SOLRITE",(877) 705-7483,Fort Worth,TX,www.solriteenergy.com,4.1,78
"Simplicity Power",(682) 271-9796,Richardson,TX,www.simplicitypower.io,4.4,78
"Drain Right Seamless Gutters",(972) 429-0928,Rowlett,TX,www.drain-right.com,4.9,77
"Solar Tint & Graphics",(361) 570-7867,Victoria,TX,www.solarstoptx.com,5,77
"Big Beard Battery",(903) 386-0668,,TX,www.bigbeardbattery.com,5,77
"Nexa Roofing",(469) 609-1693,,TX,nexaroofing.com,4.9,77
"Ramon Roofing",(817) 402-2493,Fort Worth,TX,www.ramonroofing.com/?utm_campaign=gmb,4.9,76
"Eco Green",(214) 239-9087,,TX,www.ecogreenwindowclean.com,4.9,76
"Kstylez Roofing & Construction",(512) 910-8009,Round Rock,TX,kstylezrc.com,4.8,76
"Meta Roofing LLC",(915) 252-2738,El Paso,TX,metaep.com,5,76
"Roofs by Shiloh",(972) 789-5153,Rowlett,TX,roofsbyshiloh.com/?utm_source=gbp&utm_medium=organic&utm_campaign=localseo&utm_content=websitelink,5,76
"Wortham Construction Roofing",(254) 242-9959,Waco,TX,www.worthamconstructionroofing.com,5,75
"8 Square Roofing & Construction",(512) 422-1776,Austin,TX,8squareroofing.com,5,75
"San Antonio Detours",(512) 962-8636,San Antonio,TX,sanantoniodetours.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,4.9,75
"Premium Solar",(866) 480-4420,Dallas,TX,www.premiumsolarpatios.com,3.9,75
"Eco Centro",(210) 486-0417,San Antonio,TX,www.alamo.edu/sac/about-sac/college-offices/eco-centro,4.9,75
"Roof Experts, LLC",(817) 754-9484,Arlington,TX,roofexpertsllc.com/?utm_source=gmb&utm_medium=organic&utm_campaign=Maps,4.9,75
"Red Oaks Pergolas",(915) 873-1822,El Paso,TX,,4.9,75
"MP2 Energy",(832) 510-1030,Houston,TX,www.mp2energy.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb,2.6,75
"Electrx LLC",(512) 661-4373,Round Rock,TX,electrxllc.com,4.9,74
"Five Points Home Services",(469) 630-3388,,TX,fivepointshomeservices.com,4.9,74
"Stonewater Roofing",(512) 768-9890,Austin,TX,stonewaterroofing.com/location/austin-texas/?utm_source=google&utm_medium=gbp&utm_campaign=austin,4.7,74
"FOX Roofing | Dallas",(214) 505-3374,,TX,www.foxroofing.co,5,74
"Clark Energies",(915) 219-5300,El Paso,TX,clarkenergies.com,4.8,74
"Richardson Glass",(972) 235-5206,McKinney,TX,richardsonglassco.com,4.6,74
"Southern Painting Katy",+1 713-465-7717,Katy,TX,www.southernpainting.com/katy,4.7,73
"TruServ Energy Solutions",(214) 945-0790,,TX,www.truservenergy.com,5,73
"Superior Attic",(940) 312-7598,Denton,TX,www.superiorattic.com/areas-we-serve/denton-insulation-services,5,73
"Roof It Pros",(512) 337-3456,Austin,TX,roofitpros.com,5,73
"The Blind Place",(903) 561-9296,Tyler,TX,blindplacetyler.com,4.8,73
"Lioncraft Roofing & Solar",(833) 269-7663,,TX,www.lioncraftcorp.com,5,73
"Tri-Tex Roof Systems",(512) 583-0500,,TX,www.tritexroofing.com,4.8,73
"Affordable Radiant Barrier",(469) 777-8595,Rowlett,TX,arbarrier.com,5,72
"Radiant Glass Window Cleaning",(214) 608-4822,Tyler,TX,radiantglasstx.com,5,72
"Rhino General Contracting, LLC",(512) 766-5489,Austin,TX,rhinoroofingtx.com,4.9,72
"Metal Craft Company",(575) 265-5085,Las Cruces,TX,www.metalcraftco.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-profile,4.6,72
"Tallent Roofing Inc. & Construction",(972) 562-9100,Melissa,TX,www.tallentroofing.com,4.6,72
"A&M Roofing El Paso",(915) 342-2000,El Paso,TX,www.amroofingelpaso.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb&utm_content=website,4.9,71
"Photon Solar",(915) 209-4858,El Paso,TX,www.gophotonsolar.com,4.9,71
"Trake Roofing and Consruction",(972) 922-2422,Rockwall,TX,trakeconstruction.com,4.9,71
"CM General Contracting, LLC",(915) 526-5699,El Paso,TX,cmgeneralcontractingllc.com,5,71
"Houston Home Battery Backup - VPP Texas",(346) 742-0653,Houston,TX,learn.vpptexas.com,4.9,71
"Astrawatt Solar",(877) 937-4786,Webster,TX,www.astrawatt.com/?utm_source=google&utm_medium=organic&utm_campaign=hou-gmb-listing,4.9,71
"Aura Home Remodeling and Construction",(832) 777-7077,Houston,TX,www.aurahomeremodeling.com,4.3,71
"Solar Kings",(915) 626-5114,El Paso,TX,,4,71
"Parish Roofing Solutions",(214) 227-8488,McKinney,TX,parishroofingsolutions.com,5,71
"Victoria Electric Cooperative",(361) 573-2428,Victoria,TX,www.victoriaelectric.coop,3.7,71
"Buildpro Roofing",(972) 885-6686,Dallas,TX,,4.7,71
"Southwest Projects",(915) 221-4898,El Paso,TX,www.southwest-projects.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=17775769790712753042,4.9,71
"Texan Glass & Solar Control",(409) 242-2413,Beaumont,TX,www.texanglass.com/beaumont,4.9,70
"Heat of Texas Roofing",(214) 554-0789,,TX,heatoftexasroofing.com,5,70
"StarAlt Solar",(956) 445-5359,McAllen,TX,www.staraltsolar.com,4.3,70
"Imperium Exteriors",(737) 376-5800,Austin,TX,imperiumexteriors.com,5,70
"ARC Restoration and SolarX",(915) 996-2018,El Paso,TX,arcxteam.com,5,70
"Acura Roofing Inc",(512) 280-6875,Austin,TX,www.acuraroofing.com,5,70
"Tesla Electric DFW",(202) 400-9299,Frisco,TX,teslaelectricdfw.com,4.9,69
"A to Z Roofing and Construction",(903) 353-1110,Tyler,TX,atozroofs.com,5,69
"TEXAS HOME UPGRADE",(832) 703-9111,Houston,TX,www.texashomeupgrade.com,4.7,69
"Skylight Solutions",(972) 263-6033,Dallas,TX,www.skylightsolutions.com,4.9,69
"ProLux Energy",(217) 846-8056,,TX,proluxenergy.com,4.8,69
"Power Solutions Electric",(915) 252-0571,Canutillo,TX,powersolutionsep.com,4.8,69
"All Star Sheet Metal & Roofing, LLC",(806) 372-6621,Amarillo,TX,amarillotxroofing.com,4.8,69
"Sunrgy Solar Distribution",(469) 786-2003,Dallas,TX,www.sunrgy.com,4.9,69
"Dallas Metal Roofs LLC",+1 214-244-5349,Dallas,TX,www.dallasmetalroofs.com,5,68
"Dynamic EcoHome",(972) 521-6014,Houston,TX,www.dynamicecohome.com,4,68
"San Antonio kitchen and bath llc",(210) 807-1526,San Antonio,TX,,4.9,68
"Outdoor Lighting Perspectives of El Paso",(915) 975-7728,,TX,www.outdoorlights.com/el-paso,5,68
"New Life Tint",(469) 986-8165,Lubbock,TX,www.newlifetint.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=14552698104822339374,4.8,68
"Buzz Custom Fence",(972) 670-3254,Grand Prairie,TX,buzzfence.com/service-areas/grand-prairie,4.8,68
"Dark Shade Window Tint - Commercial, Home, Security",(832) 205-4685,Houston,TX,www.darkshadewindowtint.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,4.8,68
"Enhanced Outdoor Light & Design, Inc.",(737) 258-5144,Austin,TX,www.enhancedoutdoorlighting.com/cities-we-serve/austin-tx/?utm_campaign=gmb,5,68
"GAF Energy",(877) 423-7663,San Jose,TX,www.gaf.energy,2.4,68
"HG Contractors, Inc.",(915) 849-1223,El Paso,TX,hgcontractorsinc.com/?y_source=1_MTMzNDc0MjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.6,68
"HVACerz",(408) 819-5000,San Jose,TX,www.hvacerz.com,5,68
"Stonebridge Roofing",(469) 882-6697,Addison,TX,www.sbroofingusa.com,4.9,68
"Surface Roofing & Construction LLC",(832) 841-7844,Katy,TX,surfaceroofing.com,5,68
"JCT ELECTRIC .LLC",(956) 500-9487,Brownsville,TX,sites.google.com/view/jctelectric/home?authuser=0,5,67
"Window World TX",(830) 632-6125,New Braunfels,TX,www.windowworldtx.com/locations/new-braunfels/?utm_source=google&utm_medium=organic&utm_campaign=gbp,4.5,67
"Northern Tool + Equipment",(469) 678-8200,McKinney,TX,www.northerntool.com/store/mckinneytx-store-mckinney-tx,3.8,67
"Fish Window Cleaning",(940) 808-0177,Denton,TX,www.fishwindowcleaning.com/Denton-TX-614,4.7,67
"Ramirez Innovations LLC",(956) 431-2375,San Benito,TX,ramirezinnovationsllc.com,4.9,67
"Anderson fencing & Custom Welding",(469) 474-1172,Wills Point,TX,www.anderson--fencing.com,4.9,67
"Solar Shades",(512) 710-4757,Austin,TX,solarshadesatx.com,5,66
"Vivint.Louisiana",(318) 402-4138,Bossier City,TX,www.vivint.com/locations/louisiana/bossier-city?exid=203862&tfn=318.402.4138,4.8,66
"Attic Breeze, LLC",(254) 865-9999,Gatesville,TX,www.atticbreeze.com,4.7,66
"1st Choice Softwash Solutions",(239) 994-1374,,TX,1stchoicesoftwash.com,4.9,66
"Rockstar Roofing",(214) 215-5411,Heath,TX,rockstaroofing.com,4.8,66
"TLC Roofing and Restoration",(254) 433-7663,McGregor,TX,www.tlc-roofing.com,4.8,65
"Sancen Roofing",(469) 543-7470,Plano,TX,www.sancencontracting.com,5,65
"San Antonio Copy Concierge, LLC",(210) 223-2679,San Antonio,TX,sacopy.com,4.8,65
"Skywall Construction",(512) 798-2222,Austin,TX,www.skywallconstruction.com,5,65
"Green Collar Operations",(512) 986-7045,Austin,TX,greencollaroperations.com/?utm_campaign=gmb&utm_medium=organic&utm_source=gmblisting,4.8,65
"Top Sun Roofing",(844) 486-7786,Dallas,TX,www.topsunroofing.com,4.9,65
"HomePro Roofing and Restoration",(877) 558-4377,Richardson,TX,homeproroof.com,4.9,65
"4 U Roofing and Construction",(469) 620-0010,Cedar Hill,TX,www.4uroofing.us,5,65
"Elevation",(866) 634-5291,,TX,www.poweredbyelevation.com,3.8,65
"Solar Energy Solutions",(859) 762-2955,Lexington,TX,www.sesre.com/?utm_source=gmb_profile&utm_medium=organic&utm_campaign=lexington,4.8,64
"Batteries Plus",(469) 209-4650,Wylie,TX,www.batteriesplus.com/store-locator/tx/wylie/batteries-plus-1100?utm_source=gmb&utm_medium=local&utm_campaign=bpb&storecode=1100,4.3,64
"Texas Warrior, LLC",(469) 249-8666,Round Rock,TX,txwarrior.org,4.1,64
"Dan White's Screens & Things",(512) 892-2150,Austin,TX,www.danwhitesscreens.com/?utm_source=GMBlisting&utm_medium=organic,4.8,64
"T Rock Roofing & Contracting",(469) 931-9867,McKinney,TX,dallasroofer.com,5,64
"USA Insulation of Austin",(512) 855-4747,Pflugerville,TX,usainsulation.net/austin?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-austin,4.9,64
"Texas Blue Lake Pools",(806) 358-4551,Amarillo,TX,www.texasbluelake.com,3.8,64
"Rhino Roofing and General Contracting, LLC",(844) 387-4466,Wylie,TX,rhinoroofingtx.com,4.7,64
"Catalyst Solar",(469) 214-9565,,TX,www.catalystssolar.com,4.5,63
"STP Nuclear",(361) 972-3611,Bay City,TX,www.stpnoc.com,4.5,63
"Aimhigh Electricians of Katy",(281) 748-9700,Katy,TX,www.aimhighelectrical.com,4.4,63
"Ripple Roofing & Construction",(512) 763-5277,Round Rock,TX,rippleroofs.com,5,63
"Roof Right Now",(512) 379-7339,,TX,texas.roofrightnow.com,5,63
"Tesla Rogers",(612) 486-9600,Rogers,TX,www.tesla.com/findus/location/store/rogers22015,4.3,63
"Rainbow Vacuum Authorized Distributor",(210) 735-2600,San Antonio,TX,www.rainbowvacuumsanantonio.com,4.9,63
"ABC Supply Co. Inc.",(956) 425-6631,Harlingen,TX,www.abcsupply.com/locations/location?BranchNumber=065,4.7,62
"Illuminations",(956) 682-6986,McAllen,TX,www.illuminationsrgv.com,4.4,62
"Surveillance Tech Group",(833) 732-8730,Mansfield,TX,www.stgtexas.com,4.9,62
"Stormnation Roofing and Solar",(972) 360-8623,Dallas,TX,stormnationroofing.us,4.7,62
"Divine Energy Solar",(469) 732-4911,Dallas,TX,www.divineenergysolar.co,4.9,62
"Shine of Southlake",(817) 807-8851,,TX,www.shine-windowcleaning.com/southlake/?utm_source=GMB&utm_medium=organic&utm_campaign=Southlake,4.7,62
"Forster Construction",(806) 794-5600,Lubbock,TX,forsterconstruction.com,4.7,62
"JJ's Solar Screens",(713) 302-6749,,TX,,5,62
"Truficient Energy Solutions, LLC",(214) 238-4350,Richardson,TX,www.truficient.com,4.9,61
"Johnson Roofing - Waco",(254) 662-5571,Waco,TX,www.jroof.com,4,61
"Mark's Water Well Services Inc",(432) 381-7128,Odessa,TX,www.marksww.com,4,61
"Stoneside Blinds & Shades Southlake",(817) 484-1692,Southlake,TX,www.stoneside.com/office/southlake-texas?utm_source=google&utm_medium=local&utm_campaign=gmb-southlake-local,5,61
"Modern Era Solar",(915) 504-4752,El Paso,TX,modernerasolar.com,4.6,61
"King Pools, Inc.",(972) 723-2800,Midlothian,TX,www.kingpoolsinc.com,4,61
"Made in the Shade East Texas",(903) 395-6487,,TX,mitsetx.com,5,61
"360 Innovations Roofing | Richardson TX Roofing Pros",(214) 402-6943,Richardson,TX,www.mydfwroofing.com,4.7,61
"Premier Solar Texas",(432) 315-0086,Midland,TX,,3.1,61
"BRM Roofing & Construction Services, Inc.",(817) 672-7077,Colleyville,TX,brmconstruction.com,4.8,61
"Black Tie Roofing and Construction",(817) 401-6440,Haslet,TX,www.blacktieroofs.com,5,60
"Shine of Plano-Frisco",(972) 665-8141,,TX,shine-windowcleaning.com/location/frisco-plano/?utm_source=GMB&utm_medium=organic&utm_campaign=Frisco-Plano,4.9,60
"Crawford Electric Supply",(512) 448-1100,Austin,TX,www.crawfordelectricsupply.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=austin-branch,4,60
"Becker Roofing and Exteriors",(817) 898-7175,Fort Worth,TX,www.brexteriors.com,4.9,60
"League Electric",(254) 358-7299,Waco,TX,www.leagueelectric.com,5,60
"Erie Home",(737) 520-7176,Austin,TX,eriehome.com/locations/roofing/austin-tx/?utm_source=gbp&utm_medium=roofing&utm_campaign=Austin,4.7,60
"Signarama San Antonio (Downtown), TX",(210) 224-5100,San Antonio,TX,signarama.com/locations/tx-san-antonio-downtown,4.7,60
"AMW Roofing & Construction",+1 346-774-8556,Katy,TX,www.amwcr.com,4.9,60
"Divergent Solar",(512) 200-4131,Austin,TX,divergentsolar.com,4.9,60
"Sunny Side Roofing",+1 817-714-8682,Fort Worth,TX,www.sunnysideroof.com,5,60
"Shay Roofing & Construction LLC",(817) 223-6925,Fort Worth,TX,www.shayroofing.net,5,60
"Meritage Homes - Dallas Corporate Office",(833) 684-6527,Coppell,TX,www.meritagehomes.com,3.3,60
"All Shades of Texas",(210) 440-0007,,TX,www.allshadesoftx.net,5,60
"Poulin Solar Pro",(505) 596-4495,Albuquerque,TX,poulinsolarpro.com,4.3,59
"SGC Roofing & Construction",(817) 539-6892,Arlington,TX,www.sgcroofs.com,5,59
"Ember Roofing",(682) 430-1261,,TX,www.emberroof.com,5,59
"OTNT Roofing LLC",(817) 441-0545,Arlington,TX,www.otntroofing.com,5,59
"Discount Roof, USA",(512) 488-1810,,TX,,3.9,59
"Green Attics",(817) 203-8730,,TX,,4.9,59
"RadiantGUARD-PRO Attic Insulation and Radiant Barrier",(972) 704-2116,Frisco,TX,www.radiantguard-pro.com,5,59
"Firehouse Pressure Cleaning LLC",(817) 991-0141,Haslet,TX,www.firehousepressurecleaning.com,4.9,59
"Waterboys Exterior Solutions LLC",(806) 654-5987,Amarillo,TX,www.waterboys806.co/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2856819016673164530,5,59
"Bear Creek Painting Inc.",(682) 561-7048,Grapevine,TX,bearcreekpainting.com,4.8,59
"AMP Roofing & Exteriors",(512) 675-3323,Austin,TX,amproofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,4.7,58
"Salazar Roofing",(214) 679-4903,Fate,TX,www.salazarrr.com,4.9,58
"Salem Electric",(503) 362-3601,Salem,TX,www.salemelectric.com,4.2,58
"The Roof Haus",(713) 380-0569,Houston,TX,www.theroofhaustexas.com,4.8,58
"Electrician Lubbock Pro",(806) 464-4220,Lubbock,TX,www.electricianlubbocktx.com,4.6,58
"Ambit Energy Round Rock",(512) 843-8630,Round Rock,TX,vipenergyservice.com/round-rock,4.8,58
"Texas Southern Water Well Drilling",(832) 793-9411,Columbus,TX,texassoutherndrilling.com,4.8,58
"LED Landscape Lighting By J Bell",(469) 523-2919,Dallas,TX,www.ledlandscapelightingbyjbell.com,4.9,57
"The Complete Backyard, Inc.",(817) 441-6878,Aledo,TX,www.thecompletebackyard.com,4.8,57
"Xcel Energy",(800) 895-4999,Amarillo,TX,tx.my.xcelenergy.com/s,1.7,57
"Brizo Construction",(409) 316-4764,Houston,TX,www.brizoconstruction.com,4.7,57
"Your Home Expert Remodeling",(469) 777-8834,Addison,TX,www.myexpertdfw.com,4.7,57
"Complete Pressure Washing",(269) 372-1692,,TX,completepressurewash.com,4.8,57
"C.H.A. Roofing",(469) 489-7773,Plano,TX,,4.8,57
"Baker Roofing & Construction, Inc",(855) 766-3777,Dallas,TX,baker-roofing.com,4.9,57
"Lighthouse Technology Solutions, LLC",(832) 531-5993,Montgomery,TX,www.lhtus.com,5,57
"STARCON",(281) 291-5200,La Porte,TX,www.cianbro.com/starcon,4.2,57
"Clean Air Heating & Air Conditioning",(210) 370-7333,San Antonio,TX,www.cleanairac.com,4.8,56
"Ambit Energy Irving",(469) 960-6946,,TX,vipenergyservice.com/irving,4.9,56
"Hays Electrical Services",(281) 601-4866,Houston,TX,www.hayselectrical.com,4.4,56
"Pool Xperts",(469) 215-7946,Rockwall,TX,www.pool-xperts.com,4.9,56
"Server Monkey",(713) 430-2182,Houston,TX,www.servermonkey.com,4.5,56
"Gold Ladder Roofing And Construction",(915) 491-4609,El Paso,TX,goldladderroofing.com,4.9,56
"CenterPoint Energy - HO Clark Service Center",(713) 207-2222,Houston,TX,www.centerpointenergy.com,1.3,56
"Caprock RV Services",(806) 368-0005,Lubbock,TX,www.caprockrvservices.com,4.9,56
"Llagua Roofing LLC - Roofing Contractor in Austin",(512) 882-0165,,TX,llaguaroofing.com,4.9,56
"The Light Group USA",(844) 440-7322,DeSoto,TX,www.thelightgroupusa.com,4.8,56
"Lunar FX",(469) 340-9535,Plano,TX,www.lunarfx.com,4.9,56
"Double T",(937) 304-1908,Huber Heights,TX,doubletroofing.com/?utm_source=omg-gbp&utm_medium=webclick,5,56
"TORO Garage Co.",(726) 842-4099,,TX,www.torogarageco.com,4.9,56
"AJ Glass & Window Repair LLC",+1 832-379-3735,Houston,TX,www.ajglasshouston.com,4.2,56
"Roofs by Peterson",(214) 519-9478,,TX,www.roofsbypeterson.com,5,56
